rank,slug,canonical_name,downloads,installs,stars,source,category,publisher,publisher_verified,certified_name,upstream_url,created_at,updated_at,version,description,description_zh
38,tencentads-management,@tencent-adm/tencentads-management,4728,12,7,enterprise,business-ops,腾讯营销品牌,true,腾讯科技（深圳）有限公司,,2026-04-27,2026-08-16,0.5.7,腾讯营销（原腾讯广告）管理 — 跨账户查询营销单元（原广告）/创意/素材等多层级数据及报表指标；查看营销单元完整配置（定向、出价、转化、版位等）与智能投放项目详情；获取创意列表及组件详情，单创意时自动解析组件并获取图片/视频预览 URL；管理关键词和否定词的增删改查。,腾讯营销（原腾讯广告）管理 — 跨账户查询营销单元（原广告）/创意/素材等多层级数据及报表指标；查看营销单元完整配置（定向、出价、转化、版位等）与智能投放项目详情；获取创意列表及组件详情，单创意时自动解析组件并获取图片/视频预览 URL；管理关键词和否定词的增删改查。
39,spec-workflow-guide,@tencent-adm/spec-workflow-guide,4727,2,0,enterprise,dev-programming,腾讯云 CloudBase 团队,true,腾讯科技（深圳）有限公司,,2026-05-02,2026-08-16,2.27.0,腾讯云 CloudBase 标准软件开发流程，统一需求 / 设计 / 任务文档与验收标准，适合中大型特性与多模块集成。,腾讯云 CloudBase 标准软件开发流程，统一需求 / 设计 / 任务文档与验收标准，适合中大型特性与多模块集成。
40,lingyi-wx-account-quick-analysis,@org-28ib33ph/lingyi-wx-account-quick-analysis,4553,0,3,enterprise,business-ops,零一数科,true,零一裂变（深圳）科技有限公司,,2026-08-02,2026-08-16,0.1.0,【零一数科·出品】：微信视频号账号拆解（轻量版）。发一个视频号账号名，几分钟拿到一份账号快拆报告——账号总览/受众画像/内容矩阵/爆款公式/对标竞品/运营建议，照着爆款路径抄起号模板。触发词：视频号账号快拆、账号快拆、快速拆解视频号账号、快拆账号。,【零一数科·出品】：微信视频号账号拆解（轻量版）。发一个视频号账号名，几分钟拿到一份账号快拆报告——账号总览/受众画像/内容矩阵/爆款公式/对标竞品/运营建议，照着爆款路径抄起号模板。触发词：视频号账号快拆、账号快拆、快速拆解视频号账号、快拆账号。
41,beatra,@beatra-ai/beatra,4548,0,4,enterprise,design-media,beatra,true,乐萱同行科技（深圳）有限公司,,2026-08-05,2026-08-16,2.6.6,通过同一个 AI 创作工具完成 AI 图片、视频、音乐与语音创作，编辑视觉成果，并集中查看和管理生成资产。Beatra 全能创作支持 AI 图片生成（文生图）、AI 视频生成（图生视频）和 AI 视频编辑，通过 AI 音乐生成把想法做成歌曲或纯音乐，也可用 AI 语音生成（文字转语音）、多语言旁白和 AI 语音克隆完成跨媒介内容。它是一款面向 AI 内容创作与多模态内容制作的 AI 创作套件，适用,通过同一个 AI 创作工具完成 AI 图片、视频、音乐与语音创作，编辑视觉成果，并集中查看和管理生成资产。Beatra 全能创作支持 AI 图片生成（文生图）、AI 视频生成（图生视频）和 AI 视频编辑，通过 AI 音乐生成把想法做成歌曲或纯音乐，也可用 AI 语音生成（文字转语音）、多语言旁白和 AI 语音克隆完成跨媒介内容。它是一款面向 AI 内容创作与多模态内容制作的 AI 创作套件，适用
42,tencentcloud-infra,@tencent-adm/tencentcloud-infra,4489,42,6,enterprise,it-ops-security,Tencent Cloud Infra,true,腾讯科技（深圳）有限公司,,2026-03-31,2026-08-15,1.0.12,腾讯云全产品统一管理 Skill，基于 tccli 覆盖Lighthouse/CVM/CBS/COS/VPC/DNSPod/SSL/CAM/Monitor/TAT/Domain/CloudAudit 等 12+ 产品。支持资源查看与管理、安全巡检、应用部署、建站、证书检查、账号切换等场景。,腾讯云全产品统一管理 Skill，基于 tccli 覆盖Lighthouse/CVM/CBS/COS/VPC/DNSPod/SSL/CAM/Monitor/TAT/Domain/CloudAudit 等 12+ 产品。支持资源查看与管理、安全巡检、应用部署、建站、证书检查、账号切换等场景。
43,biaoshu-bailian,@org-32m5yxyy/biaoshu-bailian,4481,0,35,enterprise,professional,百炼智能,true,北京百炼智能科技有限公司,,2026-06-29,2026-08-16,1.0.11,百炼®标书是一个面向投标场景标书写作的skill，可以帮用户完成三件事：解读招标文件、生成投标文件、审查投标文件合规风险。它适合用自然语言直接协作，用户只要提供文件和需求，就能拿到解读结果、成品标书和审查报告。,百炼®标书是一个面向投标场景标书写作的skill，可以帮用户完成三件事：解读招标文件、生成投标文件、审查投标文件合规风险。它适合用自然语言直接协作，用户只要提供文件和需求，就能拿到解读结果、成品标书和审查报告。
44,tencentads-delivery-smart-create,@tencent-adm/tencentads-delivery-smart-create,4479,11,5,enterprise,business-ops,腾讯营销品牌,true,腾讯科技（深圳）有限公司,,2026-04-27,2026-08-16,0.5.7,专用于创建智投(AIM+)营销单元（原广告组）的 SDK 化技能。当用户意图涉及智投、AIM+、艾米、智能投放、自动投放、小店智投、smart delivery 的**创建**场景时，使用本技能。覆盖场景：小店艾米、商品艾米、线索艾米、内容艾米、APP艾米(游戏/阅读/AI应用)、小游戏跑量、爆剧跑量、小说智投、全域通、视频号直播智投等。本技能通过专用脚本（而非全局 CLI 工具）调用 API，脚,专用于创建智投(AIM+)营销单元（原广告组）的 SDK 化技能。当用户意图涉及智投、AIM+、艾米、智能投放、自动投放、小店智投、smart delivery 的**创建**场景时，使用本技能。覆盖场景：小店艾米、商品艾米、线索艾米、内容艾米、APP艾米(游戏/阅读/AI应用)、小游戏跑量、爆剧跑量、小说智投、全域通、视频号直播智投等。本技能通过专用脚本（而非全局 CLI 工具）调用 API，脚
45,tencentads-creatives,@tencent-adm/tencentads-creatives,4312,10,5,enterprise,business-ops,腾讯营销品牌,true,腾讯科技（深圳）有限公司,,2026-04-27,2026-08-16,0.5.8,腾讯营销（原腾讯广告）展示广告管理 - 创意管理。用于管理动态创意(dynamic_creatives)和创意形式(creative_template)，以及素材标签（material_labels）。当用户需要创建或管理广告创意（含组件字段填写/审核详情）、或管理素材标签（素材标签查询、新建、更新和素材绑定）时使用此技能。排除搜索创意(search_dynamic_creatives)。,腾讯营销（原腾讯广告）展示广告管理 - 创意管理。用于管理动态创意(dynamic_creatives)和创意形式(creative_template)，以及素材标签（material_labels）。当用户需要创建或管理广告创意（含组件字段填写/审核详情）、或管理素材标签（素材标签查询、新建、更新和素材绑定）时使用此技能。排除搜索创意(search_dynamic_creatives)。
46,tencentcloud-ocr-recognizetableaccurate,@tencent-adm/tencentcloud-ocr-recognizetableaccurate,4258,643,0,enterprise,office-efficiency,腾讯云文字识别团队,true,腾讯科技（深圳）有限公司,,2026-03-09,2026-08-15,1.0.3,"腾讯云表格识别v3(RecognizeTableAccurateOCR)接口调用技能。当用户需要从表格图片或PDF中识别常规表格、无线表格、多表格的内容,提取每个单元格的文字信息,或将表格图片识别结果导出为Excel文件时,应使用此技能。支持中英文表格图片、旋转表格图片、嵌套表格图片等复杂场景,识别效果优于表格识...","腾讯云表格识别v3(RecognizeTableAccurateOCR)接口调用技能。当用户需要从表格图片或PDF中识别常规表格、无线表格、多表格的内容,提取每个单元格的文字信息,或将表格图片识别结果导出为Excel文件时,应使用此技能。支持中英文表格图片、旋转表格图片、嵌套表格图片等复杂场景,识别效果优于表格识..."
47,tencentads-delivery-standard-create,@tencent-adm/tencentads-delivery-standard-create,4227,8,5,enterprise,business-ops,腾讯营销品牌,true,腾讯科技（深圳）有限公司,,2026-04-27,2026-08-16,0.5.7,专用于创建常规(标准)展示营销单元（原广告组）的 SDK 化技能。当用户意图涉及常规投放、标准营销单元创建、CPC/CPM/oCPM/oCPC出价营销单元的**创建**场景时，使用本技能。当用户未明确提到智投关键词或者用户指定了手动版位的，应优先使用本技能。覆盖场景：电商推广、APP下载注册、品牌曝光、销售线索收集、内容变现等常规展示营销单元。本技能通过专用脚本（而非全局 CLI 工具）调用 AP,专用于创建常规(标准)展示营销单元（原广告组）的 SDK 化技能。当用户意图涉及常规投放、标准营销单元创建、CPC/CPM/oCPM/oCPC出价营销单元的**创建**场景时，使用本技能。当用户未明确提到智投关键词或者用户指定了手动版位的，应优先使用本技能。覆盖场景：电商推广、APP下载注册、品牌曝光、销售线索收集、内容变现等常规展示营销单元。本技能通过专用脚本（而非全局 CLI 工具）调用 AP
48,tencentads-advertiser,@tencent-adm/tencentads-advertiser,4179,9,1,enterprise,business-ops,腾讯营销品牌,true,腾讯科技（深圳）有限公司,,2026-04-27,2026-08-16,0.5.7,腾讯营销（原腾讯广告）广告主信息查询与管理技能。支持查询关联广告主账号列表、查询/修改账户日预算、查询资金账户余额、查询共享钱包信息。,腾讯营销（原腾讯广告）广告主信息查询与管理技能。支持查询关联广告主账号列表、查询/修改账户日预算、查询资金账户余额、查询共享钱包信息。
49,docx,@org-02qudk26/docx,4108,0,2,enterprise,office-efficiency,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-16,1.0.0,当用户想要创建、读取、编辑或操作 Word 文档（.docx 文件）时，始终使用本技能。触发情形包括：任何提及 'Word doc'、'word documen,当用户想要创建、读取、编辑或操作 Word 文档（.docx 文件）时，始终使用本技能。触发情形包括：任何提及 'Word doc'、'word documen
50,tencentads-auth,@tencent-adm/tencentads-auth,4101,6,1,enterprise,ai-agent,腾讯营销品牌,true,腾讯科技（深圳）有限公司,,2026-04-27,2026-08-16,0.5.6,腾讯营销（原腾讯广告）技能鉴权凭证管理技能，负责检查 APIKEY 是否有效，当腾讯营销(tencent-ads)系列技能返回认证错误时引导用户提供 APIKEY 并保存(⚠️重要提醒⚠️：腾讯营销 APIKEY 必须通过该技能保存)，所有 tencent-ads 技能共享。,腾讯营销（原腾讯广告）技能鉴权凭证管理技能，负责检查 APIKEY 是否有效，当腾讯营销(tencent-ads)系列技能返回认证错误时引导用户提供 APIKEY 并保存(⚠️重要提醒⚠️：腾讯营销 APIKEY 必须通过该技能保存)，所有 tencent-ads 技能共享。
51,tencentcloud-cos,@tencent-adm/tencentcloud-cos,4040,552,3,enterprise,design-media,腾讯云对象存储,true,腾讯科技（深圳）有限公司,,2026-03-05,2026-08-16,1.1.6,腾讯云对象存储(COS)和数据万象(CI)集成技能。覆盖文件存储管理、AI处理和知识库三大核心场景。 存储场景：上传文件到云端、下载云端文件、批量管理存储桶文件、获取文件签名链接分享、查看文件元信息。 图片处理场景：图片质量评估打分、AI超分辨率放大、AI智能裁剪、二维码/条形码识别、添加文字水印、获取图片EXI...,腾讯云对象存储(COS)与数据万象(CI)集成技能，覆盖文件存储管理、AI处理和知识库三大核心场景。存储场景：文件上传、下载、批量管理、签名链接分享、元信息查询。图片处理场景：质量评估、AI超分辨率放大、智能裁剪、二维码/条形码识别、文字水印、图片EXI信息获取。
